
Start_ns, stop_ns,  spent_ns
669639886, 670317143, 677257
670923086, 671616114, 693028
672368800, 672935771, 566971
673703200, 674395772, 692572
675001143, 675710172, 709029
676469029, 677012457, 543428
677776457, 678467315, 690858
679215772, 679783429, 567657
680544114, 681227543, 683429
681836343, 682541372, 705029
683279886, 683846400, 566514
684603657, 685290057, 686400
685894171, 686610057, 715886
687363200, 687921257, 558057
688692114, 689373943, 681829
689977371, 690677714, 700343
691423200, 691966286, 543086
692724800, 693409486, 684686
694160000, 694732343, 572343
695499886, 696195772, 695886
696813486, 697493372, 679886
698241372, 698807543, 566171
699572686, 700249715, 677029
700854286, 701344229, 489943
702325600, 702884229, 558629
703658972, 704339886, 680914
704944114, 705656914, 712800
706406515, 706956114, 549599
707712800, 708410286, 697486
709151886, 709711429, 559543
710467543, 711158400, 690857
711777943, 712465029, 687086
713224229, 713797029, 572800
714563429, 715248686, 685257
715857029, 716574972, 717943
717332115, 717895314, 563199
718666057, 719349829, 683772
719954286, 720666629, 712343
721420115, 721965486, 545371
722728229, 723421143, 692914
724159543, 724724000, 564457
725483086, 726172572, 689486
726790743, 727480229, 689486
728226858, 728791543, 564685
729560686, 730249829, 689143
730860686, 731565029, 704343
732316000, 732880800, 564800
733645829, 734318172, 672343
734924229, 735657029, 732800
736411543, 736961943, 550400
737726286, 738406400, 680114
739149943, 739716457, 566514
740475772, 741167086, 691314
741782514, 742478057, 695543
743231429, 743805029, 573600
744570514, 745248686, 678172
745859543, 746581257, 721714
747333715, 747895314, 561599
748671086, 749352915, 681829
749955429, 750660686, 705257
751411086, 751960457, 549371
752717486, 753406629, 689143
754156229, 754721486, 565257
755478400, 756427200, 948800
757252572, 757827086, 574514
758585829, 759266743, 680914
759876571, 760581257, 704686
761328686, 761890971, 562285
762663086, 763342629, 679543
763946857, 764654057, 707200
765404229, 765959314, 555085
766716343, 767406857, 690514
768010629, 768715772, 705143
769480000, 770191086, 711086
770804457, 771493372, 688915
772238629, 772812457, 573828
773588114, 774264457, 676343
774872114, 775576572, 704458
776324686, 776884571, 559885
777651543, 778324800, 673257
778930743, 779634629, 703886
780387657, 780944800, 557143
781709029, 782396229, 687200
783000571, 783707657, 707086
784454515, 785004457, 549942
785758514, 786457257, 698743
787219429, 787796800, 577371
788566286, 789264000, 697714
789883314, 790590286, 706972
791344000, 791904457, 560457
792680000, 793362515, 682515
793966857, 794682057, 715200
795428572, 795975200, 546628
796732686, 797432800, 700114
798192229, 798763200, 570971
799522743, 800218972, 696229
800827429, 801523086, 695657
802785486, 803587886, 802400
804350743, 804917029, 566286
805719886, 806414972, 695086
807165486, 807732343, 566857
808498400, 809197143, 698743
809807314, 810497829, 690515
811242515, 811807429, 564914
812569143, 813246400, 677257
813854286, 814564114, 709828
815318057, 815888229, 570172
816664229, 817344457, 680228
817949600, 818459086, 509486
819422972, 819976343, 553371
820736914, 821432229, 695315
822184800, 822751543, 566743
823507086, 824200458, 693372
824808914, 825486172, 677258
826232458, 826798743, 566285
827559886, 828252686, 692800
828864800, 829561600, 696800
830299315, 830860114, 560799
831617943, 832298743, 680800
832906400, 833613600, 707200
834365143, 834938629, 573486
835714514, 836416572, 702058
837166972, 837744572, 577600
838514629, 839207772, 693143
839818857, 840502743, 683886
841252000, 841835200, 583200
842602743, 843288115, 685372
843893143, 844604800, 711657
845357829, 845914857, 557028
846687314, 847360343, 673029
847962857, 848669600, 706743
849423543, 849966514, 542971
850722743, 851417372, 694629
852022971, 852728229, 705258
853478057, 854015314, 537257
854778400, 855465372, 686972
856226058, 856801029, 574971
857572572, 858263429, 690857
858876571, 859584572, 708001
860336572, 860900343, 563771
861673943, 862367543, 693600
862976686, 863682514, 705828
864430972, 864975771, 544799
865739543, 866414972, 675429
867012800, 867721714, 708914
868483086, 869178629, 695543
869788343, 870762400, 974057
871549943, 872236572, 686629
872850514, 873555429, 704915
874301257, 874867200, 565943
875632800, 876307886, 675086
876914057, 877617486, 703429
878366286, 878926514, 560228
879691200, 880372229, 681029
880974971, 881694514, 719543
882450972, 882994628, 543656
883749714, 884450400, 700686
885208115, 885780914, 572799
886541029, 887219429, 678400
887834743, 888530857, 696114
889277257, 889841486, 564229
890608000, 891293372, 685372
891904800, 892606857, 702057
893356800, 893921829, 565029
894691657, 895402057, 710400
896010057, 896712457, 702400
897471315, 898020457, 549142
898786286, 899473829, 687543
900489943, 901254858, 764915
901868114, 902581943, 713829
903336115, 903894171, 558056
904668457, 905349372, 680915
