
Start_ns, stop_ns,  spent_ns
456757028, 458191428, 1434400
458317599, 459652456, 1334857
459773142, 461232914, 1459772
461357828, 463799771, 2441943
463921485, 465418057, 1496572
465545371, 466853485, 1308114
466974628, 468436342, 1461714
468561828, 469900571, 1338743
470021485, 471489257, 1467772
471614628, 472909142, 1294514
473030399, 475591199, 2560800
475717256, 477166057, 1448801
477293371, 478619085, 1325714
478742056, 480030171, 1288115
480295542, 481704799, 1409257
481825714, 483292457, 1466743
483417714, 484777599, 1359885
485832685, 487323999, 1491314
487450742, 488836799, 1386057
488957371, 490417028, 1459657
490543657, 491880228, 1336571
492001142, 493510971, 1509829
493638056, 494979999, 1341943
495254857, 497700114, 2445257
497822056, 499345257, 1523201
499473599, 500822742, 1349143
500944914, 502425942, 1481028
502554742, 503873485, 1318743
503995428, 505479085, 1483657
505606171, 506894171, 1288000
507958171, 509431657, 1473486
509559542, 510875314, 1315772
510999314, 512472114, 1472800
512599199, 513895314, 1296115
514179657, 515530285, 1350628
515656914, 517005371, 1348457
517800114, 520478399, 2678285
520606742, 521937714, 1330972
522228342, 523624685, 1396343
523746056, 525210857, 1464801
525337942, 526743885, 1405943
526865485, 528329942, 1464457
528455885, 531184571, 2728686
531322857, 532789942, 1467085
532912456, 534400914, 1488458
534529028, 535854171, 1325143
535976799, 537490628, 1513829
537616456, 538906285, 1289829
539027428, 540506971, 1479543
540633257, 542890171, 2256914
543024799, 544546628, 1521829
544672457, 546241485, 1569028
546367999, 547782056, 1414057
547903314, 549370171, 1466857
549495085, 550814628, 1319543
550935656, 552420685, 1485029
552547771, 554878628, 2330857
555002056, 556494628, 1492572
556620342, 557924571, 1304229
558216114, 559570628, 1354514
559696914, 561008571, 1311657
561286628, 562639999, 1353371
562761828, 565429714, 2667886
565564342, 566936228, 1371886
567219771, 568575428, 1355657
568701714, 569993142, 1291428
570265142, 571606285, 1341143
571732342, 573230857, 1498515
573356342, 574725028, 1368686
574846514, 577250742, 2404228
577377714, 578738285, 1360571
578859199, 580306399, 1447200
580432114, 581819885, 1387771
581940342, 583418857, 1478515
583544685, 584867314, 1322629
584988342, 586463314, 1474972
586588685, 589602399, 3013714
589730171, 591184914, 1454743
591311085, 592732114, 1421029
592853485, 594310628, 1457143
594435885, 595783542, 1347657
595904342, 597374857, 1470515
597499885, 598819542, 1319657
599898056, 601428685, 1530629
601555314, 602904571, 1349257
603171314, 604501714, 1330400
604626742, 605908228, 1281486
606187999, 607524914, 1336915
607650742, 608982056, 1331314
609266171, 611680342, 2414171
611801485, 613303428, 1501943
613429599, 614800228, 1370629
614922285, 616411542, 1489257
616539771, 617843999, 1304228
617975428, 619475199, 1499771
619600914, 620911428, 1310514
621995085, 623495428, 1500343
623621599, 624905714, 1284115
625174628, 626496571, 1321943
626622971, 627897828, 1274857
628163657, 629497142, 1333485
629622514, 630912799, 1290285
631034399, 633727542, 2693143
633861828, 635376571, 1514743
635504228, 636823428, 1319200
636944571, 638421828, 1477257
638548342, 639890399, 1342057
640011656, 641485257, 1473601
641609942, 642893028, 1283086
643013942, 645425942, 2412000
645553828, 646895771, 1341943
647016799, 648546857, 1530058
648673828, 650027771, 1353943
650303314, 651638514, 1335200
651760114, 653258285, 1498171
653384571, 654750971, 1366400
655779428, 657324571, 1545143
657450742, 658816914, 1366172
658938171, 660438285, 1500114
660564571, 661873028, 1308457
661995542, 663486514, 1490972
663616228, 664902285, 1286057
665190514, 667491314, 2300800
667618971, 668935771, 1316800
669213371, 670590514, 1377143
670714628, 672021028, 1306400
672290171, 673670171, 1380000
673803999, 675295199, 1491200
675420799, 676778971, 1358172
677837256, 679325599, 1488343
679450742, 680787656, 1336914
680916799, 682428114, 1511315
682555542, 683897371, 1341829
684018056, 685480228, 1462172
685610742, 687010971, 1400229
687286171, 689631199, 2345028
689766171, 691308342, 1542171
691434742, 692805028, 1370286
692925599, 694393828, 1468229
694519999, 695827085, 1307086
695948228, 697415771, 1467543
697542057, 698860456, 1318399
698981828, 701417828, 2436000
701545257, 702852571, 1307314
702973942, 704483657, 1509715
704609257, 705904114, 1294857
706178285, 707515885, 1337600
707641371, 708962628, 1321257
709249714, 710639199, 1389485
710761714, 713380457, 2618743
713508114, 714839999, 1331885
714962514, 716429828, 1467314
716557142, 717883199, 1326057
718004799, 719484457, 1479658
719611085, 720930856, 1319771
721230057, 722626971, 1396914
723703199, 725244342, 1541143
725370057, 726745256, 1375199
726867085, 728328228, 1461143
728455199, 729846971, 1391772
729969142, 731485371, 1516229
731611771, 732913942, 1302171
733188799, 735536571, 2347772
735664914, 737034742, 1369828
737309485, 738655085, 1345600
738776571, 740264342, 1487771
740390171, 741766399, 1376228
741888114, 743349714, 1461600
743475885, 744836228, 1360343
745916914, 747431199, 1514285
747558857, 748892914, 1334057
749014171, 750503771, 1489600
750629714, 751921028, 1291314
752732456, 754347085, 1614629
754472228, 755803085, 1330857
756862514, 758361714, 1499200
758487542, 759804114, 1316572
759924914, 761395657, 1470743
761521828, 762877599, 1355771
762998628, 764470285, 1471657
764596457, 766251885, 1655428
766378171, 768659085, 2280914
768779999, 769669599, 889600
769788456, 770666857, 878401
770786056, 771652342, 866286
771769714, 772633942, 864228
772751999, 773616114, 864115
773733142, 775878856, 2145714
776000914, 777477828, 1476914
777602171, 779890971, 2288800
780012914, 781498971, 1486057
781624685, 782959199, 1334514
783239199, 784582857, 1343658
784706971, 786003999, 1297028
786273028, 787611085, 1338057
787731885, 789042399, 1310514
790465485, 791855771, 1390286
791977485, 793489028, 1511543
793614285, 794934056, 1319771
795220571, 796554285, 1333714
796679885, 797983314, 1303429
798255199, 799590628, 1335429
799715428, 802015542, 2300114
802292799, 803722399, 1429600
803842056, 805311771, 1469715
805437371, 806818171, 1380800
806938285, 808410285, 1472000
808538628, 809895085, 1356457
810014971, 811493942, 1478971
812528457, 813886971, 1358514
814006742, 815491428, 1484686
815616799, 816905828, 1289029
817189942, 818522399, 1332457
818647542, 819922514, 1274972
820197142, 821519085, 1321943
821644799, 824208114, 2563315
824335314, 825746971, 1411657
825866628, 827339428, 1472800
827465257, 828788228, 1322971
828908685, 830402285, 1493600
830531657, 831932456, 1400799
832214514, 833561485, 1346971
834634057, 836180914, 1546857
836307771, 837642971, 1335200
837763199, 839250171, 1486972
839375771, 840708571, 1332800
840836228, 842335999, 1499771
842460799, 843815085, 1354286
843935656, 846312228, 2376572
846447428, 847865256, 1417828
847985828, 849491428, 1505600
849616342, 850961599, 1345257
851237028, 852602171, 1365143
852724685, 854006399, 1281714
854272342, 855604228, 1331886
855724914, 857662971, 1938057
857783314, 859257942, 1474628
859383085, 860772685, 1389600
860894628, 862379542, 1484914
862504342, 863817371, 1313029
863937599, 865420914, 1483315
865546285, 866866399, 1320114
866986171, 869558514, 2572343
869684914, 870977828, 1292914
871248685, 872581257, 1332572
872705828, 874164571, 1458743
874292799, 875633714, 1340915
875754056, 877238742, 1484686
877363999, 878694628, 1330629
878814056, 881398399, 2584343
881525485, 882889028, 1363543
883008571, 884468799, 1460228
884594971, 885921028, 1326057
886212799, 887599542, 1386743
887724342, 889034628, 1310286
889307314, 890725942, 1418628
890846971, 893208914, 2361943
893346285, 894746399, 1400114
894866628, 896347542, 1480914
896472457, 897817028, 1344571
897937485, 899409485, 1472000
899535428, 900893256, 1357828
901013599, 902493485, 1479886
902619314, 904580914, 1961600
904703314, 906012228, 1308914
906289942, 907654742, 1364800
907774285, 909270285, 1496000
909395428, 910769028, 1373600
910889714, 912349142, 1459428
912474171, 913828114, 1353943
913948914, 916504342, 2555428
916630514, 917929485, 1298971
918207771, 919533485, 1325714
919658056, 920944114, 1286058
921224799, 922558057, 1333258
922682056, 923963428, 1281372
924234399, 925615885, 1381486
925736571, 928270514, 2533943
928397599, 929785256, 1387657
929904685, 931364799, 1460114
931490057, 932855314, 1365257
932975542, 934477142, 1501600
934601599, 935883428, 1281829
936004114, 937477714, 1473600
938565028, 939898285, 1333257
940018971, 941509714, 1490743
941634628, 942922514, 1287886
943209828, 944905256, 1695428
945035314, 946539999, 1504685
946665714, 947975314, 1309600
948253485, 950571657, 2318172
950698971, 952005142, 1306171
952282171, 953618628, 1336457
953740456, 955230399, 1489943
955354628, 956689256, 1334628
956809828, 958288571, 1478743
958413942, 959286057, 872115
959410285, 961533257, 2122972
961669142, 962600457, 931315
962721256, 964618857, 1897601
964740685, 966238742, 1498057
966363542, 967781485, 1417943
967902742, 969383085, 1480343
969509028, 970825485, 1316457
970947542, 972425828, 1478286
972552799, 974944114, 2391315
975229371, 976576571, 1347200
976701485, 978164571, 1463086
978291314, 979628228, 1336914
979749028, 981193142, 1444114
981836914, 983398742, 1561828
983523771, 985778742, 2254971
985914856, 987382285, 1467429
987507428, 988826171, 1318743
988946514, 990411428, 1464914
990536914, 991862628, 1325714
991982628, 993434628, 1452000
993560457, 994864456, 1303999
994985256, 997413371, 2428115
997540914, 998888342, 1347428
999008571, 527657, -998480914
662628, 2023656, 1361028
2295199, 3687542, 1392343
3806399, 5275314, 1468915
5398628, 6767199, 1368571
7794856, 9332799, 1537943
9456228, 10818856, 1362628
10937942, 12397599, 1459657
12522742, 13831428, 1308686
13951199, 15415199, 1464000
15540571, 16854399, 1313828
16973371, 19421142, 2447771
19547999, 20868685, 1320686
20988228, 22467542, 1479314
22595999, 23890171, 1294172
24010285, 25473942, 1463657
25598514, 26886856, 1288342
27007885, 28464914, 1457029
28589599, 30904342, 2314743
31179885, 32508571, 1328686
32632228, 33927656, 1295428
34207085, 35596914, 1389829
